Sequential:
Grana   -   Tezina
(66  -  4114)	1
(66  -  4158)	1
(66  -  4327)	1
(66  -  4387)	1
(66  -  4456)	1
(66  -  4500)	1
(66  -  4525)	1
(66  -  4625)	1
(66  -  4794)	1
(66  -  4807)	1
(97  -  59)	1
(59  -  35)	1
(35  -  228)	1
(35  -  285)	1
(35  -  331)	1
(35  -  430)	1
(35  -  448)	1
(35  -  483)	1
(35  -  660)	1
(35  -  801)	1
(35  -  824)	1
(35  -  931)	1
(35  -  1050)	1
(35  -  1310)	1
(35  -  1386)	1
(35  -  1597)	1
(35  -  1626)	1
(35  -  1680)	1
(35  -  1701)	1
(35  -  1716)	1
(35  -  1784)	1
(35  -  1839)	1
(35  -  1869)	1
(35  -  1973)	1
(35  -  1995)	1
(35  -  2086)	1
(35  -  2129)	1
(35  -  2373)	1
(35  -  2564)	1
(35  -  2791)	1
(35  -  2824)	1
(35  -  2963)	1
(35  -  3136)	1
(35  -  3160)	1
(35  -  3243)	1
(35  -  3263)	1
(35  -  3324)	1
(35  -  3355)	1
(35  -  3415)	1
(35  -  3578)	1
(35  -  3751)	1
(35  -  3804)	1
(35  -  3805)	1
(35  -  3972)	1
(35  -  3991)	1
(35  -  4002)	1
(35  -  4221)	1
(35  -  4236)	1
(35  -  4349)	1
(35  -  4628)	1
(35  -  4637)	1
(35  -  4819)	1
(35  -  4848)	1
(35  -  4921)	1
(35  -  4959)	1
(59  -  157)	1
(59  -  184)	1
(59  -  220)	1
(59  -  278)	1
(59  -  463)	1
(59  -  548)	1
(59  -  611)	1
(59  -  627)	1
(59  -  674)	1
(59  -  707)	1
(59  -  804)	1
(59  -  825)	1
(59  -  1061)	1
(59  -  1511)	1
(59  -  1600)	1
(59  -  1669)	1
(59  -  1682)	1
(59  -  1683)	1
(59  -  1738)	1
(59  -  1762)	1
(59  -  1884)	1
(59  -  1888)	1
(59  -  2011)	1
(59  -  2044)	1
(59  -  2121)	1
(59  -  2138)	1
(59  -  2164)	1
(59  -  2187)	1
(59  -  2225)	1
(59  -  2241)	1
(59  -  2358)	1
(59  -  2628)	1
(59  -  2863)	1
(59  -  2928)	1
(59  -  3090)	1
(59  -  3157)	1
(59  -  3330)	1
(59  -  3364)	1
(59  -  3542)	1
(59  -  3729)	1
(59  -  3908)	1
(59  -  3974)	1
(59  -  3979)	1
(59  -  4058)	1
(59  -  4075)	1
(59  -  4163)	1
(59  -  4452)	1
(59  -  4510)	1
(59  -  4592)	1
(59  -  4690)	1
(59  -  4716)	1
(59  -  4734)	1
(59  -  4758)	1
(59  -  4837)	1
(59  -  4870)	1
(59  -  4917)	1
(97  -  84)	1
(84  -  155)	1
(84  -  254)	1
(84  -  371)	1
(84  -  493)	1
(84  -  583)	1
(84  -  635)	1
(84  -  661)	1
(84  -  729)	1
(84  -  772)	1
(84  -  813)	1
(84  -  869)	1
(84  -  872)	1
(84  -  886)	1
(84  -  975)	1
(84  -  1013)	1
(84  -  1037)	1
(84  -  1040)	1
(84  -  1044)	1
(84  -  1106)	1
(84  -  1135)	1
(84  -  1145)	1
(84  -  1170)	1
(84  -  1441)	1
(84  -  1477)	1
(84  -  1715)	1
(84  -  1733)	1
(84  -  1803)	1
(84  -  1845)	1
(84  -  1906)	1
(84  -  1946)	1
(84  -  1985)	1
(84  -  2003)	1
(84  -  2097)	1
(84  -  2474)	1
(84  -  2907)	1
(84  -  2912)	1
(84  -  3073)	1
(84  -  3142)	1
(84  -  3292)	1
(84  -  3562)	1
(84  -  3759)	1
(84  -  3958)	1
(84  -  3963)	1
(84  -  4079)	1
(84  -  4181)	1
(84  -  4189)	1
(84  -  4429)	1
(84  -  4502)	1
(84  -  4676)	1
(84  -  4900)	1
(97  -  105)	1
(97  -  107)	1
(97  -  256)	1
(97  -  270)	1
(97  -  286)	1
(97  -  291)	1
(97  -  388)	1
(97  -  474)	1
(97  -  753)	1
(97  -  984)	1
(97  -  1056)	1
(97  -  1162)	1
(97  -  1199)	1
(97  -  1474)	1
(97  -  1531)	1
(97  -  1719)	1
(97  -  1870)	1
(97  -  1873)	1
(97  -  2081)	1
(97  -  2436)	1
(97  -  2495)	1
(97  -  2772)	1
(97  -  3137)	1
(97  -  3173)	1
(97  -  3201)	1
(97  -  3333)	1
(97  -  3484)	1
(97  -  3525)	1
(97  -  3567)	1
(97  -  3664)	1
(97  -  3671)	1
(97  -  3741)	1
(97  -  3904)	1
(97  -  3965)	1
(97  -  3989)	1
(97  -  3992)	1
(97  -  4284)	1
(97  -  4292)	1
(97  -  4481)	1
(97  -  4524)	1
(97  -  4583)	1
(97  -  4643)	1
(97  -  4996)	1
(105  -  22)	1
(22  -  326)	1
(22  -  334)	1
(22  -  634)	1
(22  -  711)	1
(22  -  1127)	1
(22  -  1287)	1
(22  -  1401)	1
(22  -  1584)	1
(22  -  1799)	1
(22  -  2257)	1
(22  -  2304)	1
(22  -  2409)	1
(22  -  2554)	1
(22  -  2580)	1
(22  -  2649)	1
(22  -  2983)	1
(22  -  3020)	1
(22  -  3029)	1
(22  -  3190)	1
(22  -  3317)	1
(22  -  3396)	1
(22  -  3619)	1
(22  -  3642)	1
(22  -  3869)	1
(22  -  3906)	1
(22  -  3975)	1
(22  -  4001)	1
(22  -  4007)	1
(22  -  4068)	1
(22  -  4501)	1
(22  -  4562)	1
(22  -  4706)	1
(22  -  4796)	1
(22  -  4882)	1
(22  -  4979)	1
(105  -  361)	1
(105  -  397)	1
(105  -  546)	1
(105  -  678)	1
(105  -  791)	1
(105  -  807)	1
(105  -  827)	1
(105  -  905)	1
(105  -  918)	1
(105  -  1035)	1
(105  -  1053)	1
(105  -  1203)	1
(105  -  1206)	1
(105  -  1242)	1
(105  -  1328)	1
(105  -  1562)	1
(105  -  1778)	1
(105  -  1838)	1
(105  -  1857)	1
(105  -  2193)	1
(105  -  2318)	1
(105  -  2352)	1
(105  -  2570)	1
(105  -  2637)	1
(105  -  2813)	1
(105  -  2866)	1
(105  -  2894)	1
(105  -  3128)	1
(105  -  3310)	1
(105  -  3332)	1
(105  -  3349)	1
(105  -  3703)	1
(105  -  3898)	1
(105  -  4127)	1
(105  -  4136)	1
(105  -  4242)	1
(105  -  4343)	1
(105  -  4420)	1
(105  -  4488)	1
(105  -  4714)	1
(105  -  4766)	1
(105  -  4938)	1
(105  -  4950)	1
(105  -  4969)	1
(107  -  54)	1
(54  -  33)	1
(33  -  108)	1
(33  -  265)	1
(33  -  419)	1
(33  -  537)	1
(33  -  576)	1
(33  -  676)	1
(33  -  891)	1
(33  -  1001)	1
(33  -  1209)	1
(33  -  1378)	1
(33  -  1414)	1
(33  -  1725)	1
(33  -  1744)	1
(33  -  1848)	1
(33  -  1908)	1
(33  -  1990)	1
(33  -  2092)	1
(33  -  2134)	1
(33  -  2200)	1
(33  -  2251)	1
(33  -  2261)	1
(33  -  2264)	1
(33  -  2354)	1
(33  -  2359)	1
(33  -  2417)	1
(33  -  2560)	1
(33  -  2832)	1
(33  -  2841)	1
(33  -  2966)	1
(33  -  3176)	1
(33  -  3249)	1
(33  -  3290)	1
(33  -  3316)	1
(33  -  3445)	1
(33  -  3516)	1
(33  -  3762)	1
(33  -  3767)	1
(33  -  3830)	1
(33  -  3852)	1
(33  -  3928)	1
(33  -  4024)	1
(33  -  4250)	1
(33  -  4399)	1
(33  -  4408)	1
(33  -  4473)	1
(33  -  4640)	1
(33  -  4654)	1
(33  -  4693)	1
(33  -  4733)	1
(33  -  4890)	1
(33  -  4961)	1
(54  -  608)	1
(54  -  613)	1
(54  -  655)	1
(54  -  694)	1
(54  -  930)	1
(54  -  1100)	1
(54  -  1241)	1
(54  -  1549)	1
(54  -  1553)	1
(54  -  1555)	1
(54  -  1592)	1
(54  -  1638)	1
(54  -  1663)	1
(54  -  1711)	1
(54  -  1731)	1
(54  -  2055)	1
(54  -  2213)	1
(54  -  2259)	1
(54  -  2447)	1
(54  -  2567)	1
(54  -  2646)	1
(54  -  2789)	1
(54  -  3053)	1
(54  -  3062)	1
(54  -  3110)	1
(54  -  3150)	1
(54  -  3247)	1
(54  -  4155)	1
(54  -  4254)	1
(54  -  4302)	1
(54  -  4316)	1
(54  -  4659)	1
(54  -  4743)	1
(54  -  4757)	1
(54  -  4760)	1
(54  -  4899)	1
(107  -  127)	1
(107  -  156)	1
(107  -  344)	1
(107  -  347)	1
(107  -  699)	1
(107  -  991)	1
(107  -  1041)	1
(107  -  1144)	1
(107  -  1179)	1
(107  -  1446)	1
(107  -  1456)	1
(107  -  1859)	1
(107  -  1900)	1
(107  -  1975)	1
(107  -  2118)	1
(107  -  2739)	1
(107  -  2814)	1
(107  -  2916)	1
(107  -  2938)	1
(107  -  2980)	1
(107  -  3031)	1
(107  -  3232)	1
(107  -  3281)	1
(107  -  3289)	1
(107  -  3470)	1
(107  -  3598)	1
(107  -  3616)	1
(107  -  4016)	1
(107  -  4128)	1
(107  -  4166)	1
(107  -  4415)	1
(107  -  4460)	1
(107  -  4496)	1
(107  -  4602)	1
(107  -  4644)	1
(107  -  4780)	1
(107  -  4786)	1
(107  -  4831)	1
(107  -  4835)	1
(107  -  4846)	1
(108  -  6)	1
(6  -  277)	1
(6  -  557)	1
(6  -  577)	1
(6  -  594)	1
(6  -  626)	1
(6  -  792)	1
(6  -  833)	1
(6  -  989)	1
(6  -  1268)	1
(6  -  1411)	1
(6  -  1429)	1
(6  -  1582)	1
(6  -  1602)	1
(6  -  1713)	1
(6  -  1910)	1
(6  -  1993)	1
(6  -  2313)	1
(6  -  2315)	1
(6  -  2320)	1
(6  -  2440)	1
(6  -  2631)	1
(6  -  2713)	1
(6  -  2900)	1
(6  -  2922)	1
(6  -  2925)	1
(6  -  2929)	1
(6  -  2957)	1
(6  -  2989)	1
(6  -  3040)	1
(6  -  3072)	1
(6  -  3129)	1
(6  -  3134)	1
(6  -  3147)	1
(6  -  3367)	1
(6  -  3374)	1
(6  -  3387)	1
(6  -  3430)	1
(6  -  3466)	1
(6  -  3686)	1
(6  -  3886)	1
(6  -  3936)	1
(6  -  4775)	1
(6  -  4818)	1
(6  -  4853)	1
(6  -  4935)	1
(108  -  267)	1
(108  -  287)	1
(108  -  394)	1
(108  -  418)	1
(108  -  433)	1
(108  -  616)	1
(108  -  622)	1
(108  -  730)	1
(108  -  735)	1
(108  -  808)	1
(108  -  1032)	1
(108  -  1123)	1
(108  -  1213)	1
(108  -  1234)	1
(108  -  1254)	1
(108  -  1453)	1
(108  -  1834)	1
(108  -  1965)	1
(108  -  2228)	1
(108  -  2691)	1
(108  -  2810)	1
(108  -  2819)	1
(108  -  2887)	1
(108  -  3034)	1
(108  -  3227)	1
(108  -  3354)	1
(108  -  3363)	1
(108  -  3404)	1
(108  -  3407)	1
(108  -  3727)	1
(108  -  3907)	1
(108  -  4426)	1
(108  -  4599)	1
(108  -  4645)	1
(108  -  4731)	1
(108  -  4868)	1
(110  -  73)	1
(73  -  23)	1
(23  -  177)	1
(23  -  218)	1
(23  -  221)	1
(23  -  387)	1
(23  -  426)	1
(23  -  468)	1
(23  -  929)	1
(23  -  1071)	1
(23  -  1084)	1
(23  -  1303)	1
(23  -  1338)	1
(23  -  1476)	1
(23  -  1525)	1
(23  -  1537)	1
(23  -  1578)	1
(23  -  1640)	1
(23  -  1684)	1
(23  -  1766)	1
(23  -  1943)	1
(23  -  2173)	1
(23  -  2190)	1
(23  -  2234)	1
(23  -  2260)	1
(23  -  2308)	1
(23  -  2330)	1
(23  -  2627)	1
(23  -  2861)	1
(23  -  3059)	1
(23  -  3336)	1
(23  -  3432)	1
(23  -  3482)	1
(23  -  3596)	1
(23  -  3761)	1
(23  -  3773)	1
(23  -  3801)	1
(23  -  3927)	1
(23  -  3941)	1
(23  -  4051)	1
(23  -  4351)	1
(23  -  4542)	1
(23  -  4649)	1
(23  -  4691)	1
(23  -  4701)	1
(23  -  4859)	1
(23  -  4862)	1
(73  -  245)	1
(73  -  1009)	1
(73  -  1124)	1
(73  -  1564)	1
(73  -  1687)	1
(73  -  1688)	1
(73  -  1706)	1
(73  -  1755)	1
(73  -  1984)	1
(73  -  2019)	1
(73  -  2051)	1
(73  -  2065)	1
(73  -  2471)	1
(73  -  2504)	1
(73  -  2512)	1
(73  -  2696)	1
(73  -  2697)	1
(73  -  2752)	1
(73  -  2878)	1
(73  -  2959)	1
(73  -  3278)	1
(73  -  3319)	1
(73  -  3418)	1
(73  -  3454)	1
(73  -  3476)	1
(73  -  3553)	1
(73  -  3558)	1
(73  -  3625)	1
(73  -  3647)	1
(73  -  3776)	1
(73  -  3795)	1
(73  -  3829)	1
(73  -  3921)	1
(73  -  4112)	1
(73  -  4187)	1
(73  -  4801)	1
(73  -  4804)	1
(73  -  4824)	1
(73  -  4856)	1
(73  -  4944)	1
(110  -  443)	1
(110  -  750)	1
(110  -  878)	1
(110  -  967)	1
(110  -  1039)	1
(110  -  1204)	1
(110  -  1288)	1
(110  -  1493)	1
(110  -  1961)	1
(110  -  2284)	1
(110  -  2316)	1
(110  -  2478)	1
(110  -  2804)	1
(110  -  2906)	1
(110  -  3212)	1
(110  -  3237)	1
(110  -  3239)	1
(110  -  3255)	1
(110  -  3309)	1
(110  -  3348)	1
(110  -  3434)	1
(110  -  3601)	1
(110  -  3610)	1
(110  -  3633)	1
(110  -  3750)	1
(110  -  3826)	1
(110  -  3910)	1
(110  -  3945)	1
(110  -  3998)	1
(110  -  4025)	1
(110  -  4286)	1
(110  -  4334)	1
(110  -  4703)	1
(110  -  4874)	1
(110  -  4878)	1
(110  -  4895)	1
(110  -  4914)	1
(122  -  149)	1
(122  -  428)	1
(122  -  478)	1
(122  -  489)	1
(122  -  580)	1
(122  -  681)	1
(122  -  958)	1
(122  -  1029)	1
(122  -  1122)	1
(122  -  1178)	1
(122  -  1185)	1
(122  -  1405)	1
(122  -  1506)	1
(122  -  1587)	1
(122  -  1829)	1
(122  -  1854)	1
(122  -  1904)	1
(122  -  2079)	1
(122  -  2256)	1
(122  -  2533)	1
(122  -  2541)	1
(122  -  2551)	1
(122  -  2749)	1
(122  -  2859)	1
(122  -  2970)	1
(122  -  3048)	1
(122  -  3660)	1
(122  -  3693)	1
(122  -  3839)	1
(122  -  3993)	1
(122  -  4109)	1
(122  -  4341)	1
(127  -  9)	1
(9  -  57)	1
(9  -  131)	1
(9  -  451)	1
(9  -  510)	1
(9  -  624)	1
(9  -  702)	1
(9  -  820)	1
(9  -  1000)	1
(9  -  1046)	1
(9  -  1101)	1
(9  -  1228)	1
(9  -  1248)	1
(9  -  1422)	1
(9  -  1444)	1
(9  -  1473)	1
(9  -  1589)	1
(9  -  1686)	1
(9  -  1855)	1
(9  -  2025)	1
(9  -  2091)	1
(9  -  2108)	1
(9  -  2274)	1
(9  -  2275)	1
(9  -  2356)	1
(9  -  2421)	1
(9  -  2487)	1
(9  -  2515)	1
(9  -  2700)	1
(9  -  2704)	1
(9  -  3026)	1
(9  -  3091)	1
(9  -  3204)	1
(9  -  3272)	1
(9  -  3274)	1
(9  -  3294)	1
(9  -  3440)	1
(9  -  3504)	1
(9  -  3644)	1
(9  -  3760)	1
(9  -  3844)	1
(9  -  3897)	1
(9  -  4168)	1
(9  -  4240)	1
(9  -  4464)	1
(9  -  4528)	1
(9  -  4548)	1
(9  -  4830)	1
(9  -  4881)	1
(9  -  4966)	1
(57  -  91)	1
(57  -  279)	1
(57  -  513)	1
(57  -  522)	1
(57  -  550)	1
(57  -  600)	1
(57  -  686)	1
(57  -  731)	1
(57  -  740)	1
(57  -  776)	1
(57  -  832)	1
(57  -  853)	1
(57  -  861)	1
(57  -  1031)	1
(57  -  1097)	1
(57  -  1360)	1
(57  -  1554)	1
(57  -  1672)	1
(57  -  1801)	1
(57  -  2004)	1
(57  -  2224)	1
(57  -  2426)	1
(57  -  2459)	1
(57  -  2499)	1
(57  -  2577)	1
(57  -  2610)	1
(57  -  2699)	1
(57  -  2808)	1
(57  -  2964)	1
(57  -  3022)	1
(57  -  3104)	1
(57  -  3165)	1
(57  -  3392)	1
(57  -  3564)	1
(57  -  3621)	1
(57  -  3882)	1
(57  -  4306)	1
(57  -  4348)	1
(57  -  4483)	1
(57  -  4573)	1
(57  -  4777)	1
(91  -  2)	1
(2  -  137)	1
(2  -  165)	1
(2  -  304)	1
(2  -  663)	1
(2  -  899)	1
(2  -  913)	1
(2  -  948)	1
(2  -  1312)	1
(2  -  1460)	1
(2  -  1520)	1
(2  -  1856)	1
(2  -  2002)	1
(2  -  2136)	1
(2  -  2171)	1
(2  -  2265)	1
(2  -  2569)	1
(2  -  2767)	1
(2  -  2803)	1
(2  -  2849)	1
(2  -  3071)	1
(2  -  3188)	1
(2  -  3234)	1
(2  -  3240)	1
(2  -  3656)	1
(2  -  3728)	1
(2  -  3797)	1
(2  -  3803)	1
(2  -  3847)	1
(2  -  3953)	1
(2  -  4096)	1
(2  -  4116)	1
(2  -  4137)	1
(2  -  4207)	1
(2  -  4313)	1
(2  -  4361)	1
(2  -  4405)	1
(2  -  4686)	1
(2  -  4986)	1
(91  -  36)	1
(36  -  363)	1
(36  -  385)	1
(36  -  401)	1
(36  -  714)	1
(36  -  764)	1
(36  -  773)	1
(36  -  954)	1
(36  -  1313)	1
(36  -  1673)	1
(36  -  1793)	1
(36  -  1927)	1
(36  -  2133)	1
(36  -  2145)	1
(36  -  2226)	1
(36  -  2243)	1
(36  -  2267)	1
(36  -  2480)	1
(36  -  2501)	1
(36  -  2502)	1
(36  -  2643)	1
(36  -  2694)	1
(36  -  2962)	1
(36  -  3079)	1
(36  -  3179)	1
(36  -  3318)	1
(36  -  3344)	1
(36  -  3522)	1
(36  -  3528)	1
(36  -  3566)	1
(36  -  3888)	1
(36  -  4044)	1
(36  -  4273)	1
(36  -  4279)	1
(36  -  4328)	1
(36  -  4674)	1
(36  -  4719)	1
(36  -  4741)	1
(36  -  4753)	1
(36  -  4965)	1
(91  -  50)	1
(50  -  292)	1
(50  -  407)	1
(50  -  464)	1
(50  -  467)	1
(50  -  476)	1
(50  -  536)	1
(50  -  964)	1
(50  -  1025)	1
(50  -  1168)	1
(50  -  1212)	1
(50  -  1417)	1
(50  -  1567)	1
(50  -  1694)	1
(50  -  1949)	1
(50  -  2215)	1
(50  -  2319)	1
(50  -  2361)	1
(50  -  2370)	1
(50  -  2668)	1
(50  -  2823)	1
(50  -  2858)	1
(50  -  2869)	1
(50  -  2934)	1
(50  -  3007)	1
(50  -  3181)	1
(50  -  3389)	1
(50  -  3595)	1
(50  -  3641)	1
(50  -  3695)	1
(50  -  3798)	1
(50  -  3854)	1
(50  -  4134)	1
(50  -  4262)	1
(50  -  4673)	1
(50  -  4759)	1
(50  -  4769)	1
(91  -  499)	1
(91  -  588)	1
(91  -  689)	1
(91  -  755)	1
(91  -  830)	1
(91  -  902)	1
(91  -  949)	1
(91  -  959)	1
(91  -  985)	1
(91  -  1058)	1
(91  -  1164)	1
(91  -  1229)	1
(91  -  1237)	1
(91  -  1297)	1
(91  -  1300)	1
(91  -  1402)	1
(91  -  1502)	1
(91  -  1508)	1
(91  -  1547)	1
(91  -  1619)	1
(91  -  1714)	1
(91  -  1789)	1
(91  -  1817)	1
(91  -  2159)	1
(91  -  2167)	1
(91  -  2311)	1
(91  -  2518)	1
(91  -  2664)	1
(91  -  3051)	1
(91  -  3080)	1
(91  -  3315)	1
(91  -  3531)	1
(91  -  3726)	1
(91  -  3873)	1
(91  -  4244)	1
(91  -  4587)	1
(91  -  4610)	1
(91  -  4617)	1
(91  -  4618)	1
(91  -  4725)	1
(91  -  4857)	1
(127  -  118)	1
(118  -  369)	1
(118  -  505)	1
(118  -  520)	1
(118  -  632)	1
(118  -  1104)	1
(118  -  1215)	1
(118  -  1459)	1
(118  -  1482)	1
(118  -  1624)	1
(118  -  1629)	1
(118  -  1646)	1
(118  -  1652)	1
(118  -  1668)	1
(118  -  1678)	1
(118  -  1707)	1
(118  -  1791)	1
(118  -  1890)	1
(118  -  2008)	1
(118  -  2049)	1
(118  -  2249)	1
(118  -  2492)	1
(118  -  2523)	1
(118  -  2585)	1
(118  -  2683)	1
(118  -  2692)	1
(118  -  2777)	1
(118  -  2785)	1
(118  -  2873)	1
(118  -  3138)	1
(118  -  3216)	1
(118  -  3519)	1
(118  -  3549)	1
(118  -  3981)	1
(118  -  4069)	1
(118  -  4268)	1
(118  -  4336)	1
(118  -  4344)	1
(118  -  4414)	1
(118  -  4447)	1
(118  -  4840)	1
(118  -  4982)	1
(127  -  179)	1
(127  -  339)	1
(127  -  532)	1
(127  -  703)	1
(127  -  726)	1
(127  -  1115)	1
(127  -  1154)	1
(127  -  1187)	1
(127  -  1295)	1
(127  -  1435)	1
(127  -  1580)	1
(127  -  1815)	1
(127  -  2149)	1
(127  -  2153)	1
(127  -  2183)	1
(127  -  2317)	1
(127  -  2454)	1
(127  -  2483)	1
